local-authority-code_A,local-authority-code_B,distance
HAT,ISL,0.4978479081653683
TAW,WOX,0.49785856667048684
WOX,TAW,0.49785856667048684
BRC,STH,0.49796410473072944
STH,BRC,0.49796410473072944
ROH,SWK,0.4980191213617446
SWK,ROH,0.4980191213617446
BBD,FLN,0.49802660668446513
FLN,BBD,0.49802660668446513
ROH,TWH,0.49819811734262065
TWH,ROH,0.49819811734262065
BNH,SLG,0.49824966621205713
SLG,BNH,0.49824966621205713
POW,GWN,0.49831888892099724
GWN,POW,0.49831888892099724
WLA,CRA,0.49836626455709854
CRA,WLA,0.49836626455709854
BAR,BBD,0.49843011964592154
BBD,BAR,0.49843011964592154
MAI,TEN,0.49849530734497716
TEN,MAI,0.49849530734497716
NEC,WLA,0.49850221072223355
WLA,NEC,0.49850221072223355
RDG,CMD,0.49851079386315533
CMD,RDG,0.49851079386315533
WDE,SWT,0.49859051406771376
SWT,WDE,0.49859051406771376
CAB,MAL,0.4985935524880795
MAL,CAB,0.4985935524880795
NLK,FIF,0.4986385464223889
FIF,NLK,0.4986385464223889
SUR,VAL,0.4987748008721463
VAL,SUR,0.4987748008721463
SHF,STA,0.4988472642702086
STA,SHF,0.4988472642702086
ENF,BNH,0.49886384700237035
BNH,ENF,0.49886384700237035
EHA,MRT,0.49892013958269055
MRT,EHA,0.49892013958269055
CHL,EAL,0.4989245945188423
EAL,CHL,0.4989245945188423
UTT,KIN,0.49892731572891014
KIN,UTT,0.49892731572891014
ASH,SOL,0.49896142931878756
SOL,ASH,0.49896142931878756
HAE,CRA,0.4989640076248541
CRA,HAE,0.4989640076248541
DNC,CHA,0.4990344954220762
CHA,DNC,0.4990344954220762
CBF,CHR,0.4990378162158844
CHR,CBF,0.4990378162158844
EHA,STN,0.49918548957360365
STN,EHA,0.49918548957360365
STF,PEN,0.4991906671106737
PEN,STF,0.4991906671106737
NWM,WOT,0.4991947782748453
WOT,NWM,0.4991947782748453
WEA,HAR,0.4992417135639483
HAR,WEA,0.4992417135639483
WLV,ERE,0.4993036365028867
ERE,WLV,0.4993036365028867
BRD,CHE,0.4993039368174404
CHE,BRD,0.4993039368174404
BDG,ADU,0.49937186611386536
ADU,BDG,0.49937186611386536
WNT,WOK,0.49938965056983503
WOK,WNT,0.49938965056983503
BAI,SAL,0.4993964693236437
SAL,BAI,0.4993964693236437
LIC,OAD,0.4994577681624191
OAD,LIC,0.4994577681624191
SKP,WLL,0.4995008457092587
WLL,SKP,0.4995008457092587
WAE,RDB,0.4995295686872815
RDB,WAE,0.4995295686872815
BRC,RDB,0.4996207848256708
RDB,BRC,0.4996207848256708
CHL,EPS,0.49972090632539906
EPS,CHL,0.49972090632539906
LUT,CRW,0.49972997275924935
CRW,LUT,0.49972997275924935
VGL,SSO,0.49976465178108076
SSO,VGL,0.49976465178108076
SOL,OXO,0.49980781207075115
OXO,SOL,0.49980781207075115
BIR,NGM,0.49989928381789006
NGM,BIR,0.49989928381789006
TEN,UTT,0.4999066942061033
UTT,TEN,0.4999066942061033
CHR,SLG,0.4999593410078329
SLG,CHR,0.4999593410078329
CRY,SOS,0.5000044067088577
SOS,CRY,0.5000044067088577
BDG,HAS,0.5000075679404431
HAS,BDG,0.5000075679404431
EHE,GRT,0.5000139140852211
GRT,EHE,0.5000139140852211
HUN,WFT,0.5000206795614068
WFT,HUN,0.5000206795614068
WNT,WNM,0.5000269335544907
WNM,WNT,0.5000269335544907
BUC,HUN,0.5000292694247922
HUN,BUC,0.5000292694247922
REI,CAS,0.5000605190394215
CAS,REI,0.5000605190394215
CHT,BST,0.5001136965931418
BST,CHT,0.5001136965931418
CAS,CAB,0.5001288976420455
CAB,CAS,0.5001288976420455
BDG,ECA,0.500277007741945
ECA,BDG,0.500277007741945
BDG,WNM,0.5002962480220918
WNM,BDG,0.5002962480220918
WNT,GED,0.5003308201258075
GED,WNT,0.5003308201258075
HAO,CHS,0.5003600233527825
CHS,HAO,0.5003600233527825
WNM,FAR,0.5003779909620728
FAR,WNM,0.5003779909620728
SCA,BOT,0.500388941557116
BOT,SCA,0.500388941557116
RUH,MIK,0.5004484886471815
MIK,RUH,0.5004484886471815
CHL,KTT,0.5004493809718487
KTT,CHL,0.5004493809718487
NEA,NUN,0.5004608624097933
NUN,NEA,0.5004608624097933
TRF,SST,0.5004621868195107
SST,TRF,0.5004621868195107
EAT,GRT,0.500465520071771
GRT,EAT,0.500465520071771
CWY,LIV,0.5004805301908558
LIV,CWY,0.5004805301908558
RIB,WRL,0.5004869295015519
WRL,RIB,0.5004869295015519
DAC,BAN,0.5004972537559474
BAN,DAC,0.5004972537559474
LCE,CAN,0.5005164845523302
CAN,LCE,0.5005164845523302
HEF,RCT,0.5005297246656397
RCT,HEF,0.5005297246656397
NEC,MAV,0.5005876237129568
MAV,NEC,0.5005876237129568
KIN,BAB,0.500696386553793
BAB,KIN,0.500696386553793
REI,BUC,0.5007403468684312
BUC,REI,0.5007403468684312
ARU,LND,0.5007662894237053
LND,ARU,0.5007662894237053
WNM,GOS,0.5008026091984399
GOS,WNM,0.5008026091984399
MEN,SWT,0.5008953934765253
SWT,MEN,0.5008953934765253
GED,STF,0.5009028476043214
STF,GED,0.5009028476043214
NED,COV,0.5009238018801772
COV,NED,0.5009238018801772
REI,UTT,0.5009572856114816
UTT,REI,0.5009572856114816
VAL,FAR,0.5009737893544929
FAR,VAL,0.5009737893544929
WNT,SAL,0.5010429521337573
SAL,WNT,0.5010429521337573
BLA,BDF,0.5010910699757456
BDF,BLA,0.5010910699757456
TWH,MAL,0.5011358333011579
MAL,TWH,0.5011358333011579
BST,BGE,0.5011413070326483
BGE,BST,0.5011413070326483
PKN,GLG,0.501188469054897
GLG,PKN,0.501188469054897
RUT,DER,0.501232120037711
DER,RUT,0.501232120037711
BNE,TUN,0.5012500645539179
TUN,BNE,0.5012500645539179
GRT,DAR,0.50132659503014
DAR,GRT,0.50132659503014
BEX,WAE,0.5013487331083772
WAE,BEX,0.5013487331083772
SOL,RUS,0.5014372597932456
RUS,SOL,0.5014372597932456
SSO,WIL,0.5015172506073009
WIL,SSO,0.5015172506073009
HAT,MIK,0.501534669991852
MIK,HAT,0.501534669991852
CBF,OXO,0.5015735937003389
OXO,CBF,0.5015735937003389
EPS,MDW,0.5016196950255831
MDW,EPS,0.5016196950255831
NWL,NNT,0.5016481813830985
NNT,NWL,0.5016481813830985
EDU,SAY,0.5016808822071409
SAY,EDU,0.5016808822071409
BOS,RUT,0.5016967341597122
RUT,BOS,0.5016967341597122
SAL,GRA,0.501776732242741
GRA,SAL,0.501776732242741
WNT,WBK,0.5017839737404262
WBK,WNT,0.5017839737404262
WRL,NEC,0.5018868898360086
NEC,WRL,0.5018868898360086
FEN,BRA,0.5019479753562937
BRA,FEN,0.5019479753562937
NED,YOR,0.5019505067532058
YOR,NED,0.5019505067532058
BAN,THE,0.5019965685444878
THE,BAN,0.5019965685444878
WSK,HUN,0.5020214626354575
HUN,WSK,0.5020214626354575
SOX,POR,0.5020352451681541
POR,SOX,0.5020352451681541
SDE,WYC,0.5020860727952472
WYC,SDE,0.5020860727952472
BAB,SCA,0.5021094647094164
SCA,BAB,0.5021094647094164
NNT,NUN,0.5021508347549367
NUN,NNT,0.5021508347549367
LND,HAT,0.5021690344844137
HAT,LND,0.5021690344844137
LUT,DAR,0.5021829767795625
DAR,LUT,0.5021829767795625
CHL,RIC,0.5021952639936251
RIC,CHL,0.5021952639936251
HAO,OXO,0.5022396084795341
OXO,HAO,0.5022396084795341
VAL,MIK,0.5022746200248582
MIK,VAL,0.5022746200248582
MIK,ISL,0.5022816678554155
ISL,MIK,0.5022816678554155
WOT,BEX,0.5023042496589116
BEX,WOT,0.5023042496589116
WOX,HAT,0.5024662568583612
HAT,WOX,0.5024662568583612
CMD,BRA,0.5028182076941234
BRA,CMD,0.5028182076941234
RDB,BDF,0.5028655151175351
BDF,RDB,0.5028655151175351
SDE,WYE,0.5028885066234594
WYE,SDE,0.5028885066234594
VAL,RED,0.5029069344536047
RED,VAL,0.5029069344536047
BOS,SKP,0.5030115651247619
SKP,BOS,0.5030115651247619
LEW,ROC,0.5030270783071566
ROC,LEW,0.5030270783071566
LUT,ECA,0.5030665720866498
ECA,LUT,0.5030665720866498
SUR,LEE,0.5031394489879026
LEE,SUR,0.5031394489879026
BAI,HNS,0.5032040360336123
HNS,BAI,0.5032040360336123
SOS,HRY,0.5032634542878568
HRY,SOS,0.5032634542878568
EST,SLF,0.503294869287121
SLF,EST,0.503294869287121
WBK,SPE,0.5033563077244873
SPE,WBK,0.5033563077244873
SOS,ISL,0.5034123614643735
ISL,SOS,0.5034123614643735
SCA,RIC,0.5034496019361636
RIC,SCA,0.5034496019361636
DUD,AMB,0.5035813975548129
AMB,DUD,0.5035813975548129
HUN,BEN,0.503589529896097
BEN,HUN,0.503589529896097
DEB,BUN,0.5036503761924505
BUN,DEB,0.5036503761924505
MAL,LEW,0.5036667362397786
LEW,MAL,0.5036667362397786
EHA,MSS,0.5037920946356197
MSS,EHA,0.5037920946356197
SEL,AMB,0.5037972029836773
AMB,SEL,0.5037972029836773
COL,SCA,0.5038737541050802
SCA,COL,0.5038737541050802
BUR,HAG,0.5040630082010366
HAG,BUR,0.5040630082010366
HEF,SAW,0.5040874749816655
SAW,HEF,0.5040874749816655
STV,WOK,0.5041251563525613
WOK,STV,0.5041251563525613
WLI,PTE,0.5041778066342157
PTE,WLI,0.5041778066342157
OXO,WAT,0.5042114612647843
WAT,OXO,0.5042114612647843
OLD,RIH,0.5042953262034053
RIH,OLD,0.5042953262034053
SOX,COT,0.5043365236547553
COT,SOX,0.5043365236547553
BLA,OXO,0.5043690764782487
OXO,BLA,0.5043690764782487
EAS,CAS,0.5044249414604398
CAS,EAS,0.5044249414604398
BAB,HAV,0.5044576736291089
HAV,BAB,0.5044576736291089
BDF,BRC,0.5045060176591177
BRC,BDF,0.5045060176591177
BNH,THR,0.5045907120557129
THR,BNH,0.5045907120557129
CAY,SSO,0.5046638533458734
SSO,CAY,0.5046638533458734
OXO,CHT,0.5046987399319558
CHT,OXO,0.5046987399319558
HIG,WLV,0.5047094256713354
WLV,HIG,0.5047094256713354
CHR,BRM,0.5047679830249391
BRM,CHR,0.5047679830249391
BRW,CBF,0.5049328239301211
CBF,BRW,0.5049328239301211
HAR,SWL,0.5049514385659153
SWL,HAR,0.5049514385659153
HNS,SCA,0.5049697276629153
SCA,HNS,0.5049697276629153
HAS,BRW,0.5050375258109969
BRW,HAS,0.5050375258109969
EAS,WND,0.5050378358325761
WND,EAS,0.5050378358325761
GRT,HAV,0.5051172646026308
HAV,GRT,0.5051172646026308
SEL,BRT,0.5051701411835814
BRT,SEL,0.5051701411835814
SCA,CAS,0.50518700317073
CAS,SCA,0.50518700317073
FAR,WOT,0.5052247214142671
WOT,FAR,0.5052247214142671
HYN,LDS,0.5052588086557149
LDS,HYN,0.5052588086557149
CRY,HAS,0.5053224570308149
HAS,CRY,0.5053224570308149
NEC,SRI,0.5053356544392821
SRI,NEC,0.5053356544392821
BAB,HAR,0.5055609488497257
HAR,BAB,0.5055609488497257
WKF,CRA,0.5056040588336009
CRA,WKF,0.5056040588336009
ADU,RDB,0.5058319697923476
RDB,ADU,0.5058319697923476
WYR,OLD,0.5059224246327537
OLD,WYR,0.5059224246327537
KIR,NEC,0.5059621915942254
NEC,KIR,0.5059621915942254
MAS,COV,0.5059877386507616
COV,MAS,0.5059877386507616
NWM,RUH,0.5060093138935775
RUH,NWM,0.5060093138935775
SUR,EHE,0.5060198985985401
EHE,SUR,0.5060198985985401
SDE,KIR,0.506080560873759
KIR,SDE,0.506080560873759
BDF,LBH,0.5061337832852135
LBH,BDF,0.5061337832852135
RCH,EST,0.5061424279905131
EST,RCH,0.5061424279905131
KIR,CHO,0.5061976154245501
CHO,KIR,0.5061976154245501
WIL,BST,0.5062043360001994
BST,WIL,0.5062043360001994
EDU,EDH,0.5062204791106327
EDH,EDU,0.5062204791106327
HIN,BAE,0.506243770644617
BAE,HIN,0.506243770644617
BEX,WNM,0.5063038128877849
WNM,BEX,0.5063038128877849
ABD,DND,0.5063162553983911
DND,ABD,0.5063162553983911
CAN,CHT,0.506407493841345
CHT,CAN,0.506407493841345
PTE,NEA,0.5064159898148598
NEA,PTE,0.5064159898148598
MDE,NTL,0.5065451614292231
NTL,MDE,0.5065451614292231
PEM,SWA,0.5065665990069498
SWA,PEM,0.5065665990069498
BEN,EHA,0.506637009892725
EHA,BEN,0.506637009892725
SPE,THR,0.5067122727450845
THR,SPE,0.5067122727450845
WIL,OXO,0.5067597047672204
OXO,WIL,0.5067597047672204
BRE,SCA,0.5067864366592796
SCA,BRE,0.5067864366592796
TWH,ROC,0.506868510112373
ROC,TWH,0.506868510112373
LAC,BRD,0.5069423137207042
BRD,LAC,0.5069423137207042
FLN,NEC,0.5069477398878279
NEC,FLN,0.5069477398878279
WNM,EAT,0.5070171136501226
EAT,WNM,0.5070171136501226
SDE,CHE,0.507028943341257
CHE,SDE,0.507028943341257
TAW,CHT,0.5070836138311351
CHT,TAW,0.5070836138311351
NLN,CHS,0.507105095643971
CHS,NLN,0.507105095643971
SWK,HAT,0.5071497671050959
HAT,SWK,0.5071497671050959
SWK,BDF,0.5072410748712688
BDF,SWK,0.5072410748712688
LIV,OLD,0.507277590578638
OLD,LIV,0.507277590578638
BRT,NNT,0.5072881417265326
NNT,BRT,0.5072881417265326
COV,MAV,0.5074619166040532
MAV,COV,0.5074619166040532
DEB,RUG,0.5075375506488955
RUG,DEB,0.5075375506488955
ASF,LEE,0.5075731261428672
LEE,ASF,0.5075731261428672
CON,WDE,0.5076148373951773
WDE,CON,0.5076148373951773
EPP,GRT,0.5076423582026834
GRT,EPP,0.5076423582026834
SLG,DAR,0.5076457217908463
DAR,SLG,0.5076457217908463
SHO,WSK,0.5077078543174433
WSK,SHO,0.5077078543174433
LUT,CHR,0.5077216439255509
CHR,LUT,0.5077216439255509
HAT,HRY,0.5077887533997583
HRY,HAT,0.5077887533997583
WDE,EDE,0.5077905758081319
EDE,WDE,0.5077905758081319
RED,SHR,0.5077969244321214
SHR,RED,0.5077969244321214
WOC,STE,0.5078626180507397
STE,WOC,0.5078626180507397
LEW,SWL,0.5078667618613936
SWL,LEW,0.5078667618613936
TEN,SHE,0.5078914653462372
SHE,TEN,0.5078914653462372
GLG,DGY,0.5079271370606597
DGY,GLG,0.5079271370606597
STN,ROH,0.5080209885790902
ROH,STN,0.5080209885790902
RDG,WEW,0.5080217136281263
WEW,RDG,0.5080217136281263
ARU,STH,0.5081793433072387
STH,ARU,0.5081793433072387
HAG,SND,0.5081911087464731
SND,HAG,0.5081911087464731
MAL,ESK,0.5081965974760715
ESK,MAL,0.5081965974760715
CLD,BOS,0.5083255142166574
BOS,CLD,0.5083255142166574
HAE,CLD,0.5083417109437317
CLD,HAE,0.5083417109437317
GRE,RUH,0.5083482379923902
RUH,GRE,0.5083482379923902
SPE,TON,0.5083900300024652
TON,SPE,0.5083900300024652
TUN,BEN,0.5084303496396533
BEN,TUN,0.5084303496396533
BAB,THA,0.5084420868342442
THA,BAB,0.5084420868342442
CHE,BIR,0.5086203479916934
BIR,CHE,0.5086203479916934
OXO,SPE,0.5086413688591199
SPE,OXO,0.5086413688591199
HIG,CHW,0.5087515638154476
CHW,HIG,0.5087515638154476
EDE,BST,0.5087544469347359
BST,EDE,0.5087544469347359
NNT,EHE,0.5088353099758124
EHE,NNT,0.5088353099758124
BRM,DEB,0.5088923057048405
DEB,BRM,0.5088923057048405
MDW,WEW,0.5089546898094434
WEW,MDW,0.5089546898094434
NNT,HER,0.5089891691287068
HER,NNT,0.5089891691287068
HYN,BNS,0.5091357469240257
BNS,HYN,0.5091357469240257
SHN,SHR,0.5092393431609986
SHR,SHN,0.5092393431609986
OXO,EAT,0.5093341520203616
EAT,OXO,0.5093341520203616
THE,ARU,0.5093417052586287
ARU,THE,0.5093417052586287
HAR,GRT,0.509390448293753
GRT,HAR,0.509390448293753
WAW,DEB,0.5094027742740819
DEB,WAW,0.5094027742740819
BIR,HAO,0.5094795117774217
HAO,BIR,0.5094795117774217
HMF,EHA,0.509489729274417
EHA,HMF,0.509489729274417
GRA,WAT,0.5095834781956358
WAT,GRA,0.5095834781956358
SOS,LBH,0.5097152790223503
LBH,SOS,0.5097152790223503
MIK,COV,0.509833438074386
COV,MIK,0.509833438074386
LIF,TAM,0.5098354209184249
TAM,LIF,0.5098354209184249
RUH,BRX,0.5098367141724118
BRX,RUH,0.5098367141724118
KTT,BDF,0.5099470445488852
BDF,KTT,0.5099470445488852
MIK,KTT,0.5100403282030626
KTT,MIK,0.5100403282030626
LND,EAS,0.5100661454743748
EAS,LND,0.5100661454743748
ASF,GRE,0.5101312946962339
GRE,ASF,0.5101312946962339
GRA,TEN,0.510137087526528
TEN,GRA,0.510137087526528
SFT,PEN,0.5101432640234631
PEN,SFT,0.5101432640234631
BOT,NLN,0.5102475517980931
NLN,BOT,0.5102475517980931
MAN,BPL,0.5102602758027741
BPL,MAN,0.5102602758027741
WOK,ADU,0.5103010891407981
ADU,WOK,0.5103010891407981
BGE,CGN,0.5103681450589246
CGN,BGE,0.5103681450589246
ECA,SAL,0.5104527081251715
SAL,ECA,0.5104527081251715
STH,SUR,0.5104807936564653
SUR,STH,0.5104807936564653
SEV,SUR,0.5105942118534492
SUR,SEV,0.5105942118534492
NUN,MIK,0.5106175504164943
MIK,NUN,0.5106175504164943
SOL,VAL,0.5106200198084155
VAL,SOL,0.5106200198084155
ROH,LBH,0.5106539796591513
LBH,ROH,0.5106539796591513
NGM,SEL,0.5106701588389979
SEL,NGM,0.5106701588389979
TEW,BST,0.5106810701283216
BST,TEW,0.5106810701283216
WEW,FEN,0.5107721704030554
FEN,WEW,0.5107721704030554
WNM,HAR,0.5108123452130845
HAR,WNM,0.5108123452130845
CHI,CMD,0.5108519978408199
CMD,CHI,0.5108519978408199
WLL,NGM,0.5108793810874817
NGM,WLL,0.5108793810874817
BPL,WRX,0.5109397396588302
WRX,BPL,0.5109397396588302
BAR,WGN,0.5109485657348751
WGN,BAR,0.5109485657348751
MAN,SST,0.5109726380479522
SST,MAN,0.5109726380479522
ASH,WLL,0.5110181195932353
WLL,ASH,0.5110181195932353
EAS,ARU,0.5110279433049396
ARU,EAS,0.5110279433049396
THE,THR,0.5111054371681023
THR,THE,0.5111054371681023
HIN,MIK,0.5111427173575134
MIK,HIN,0.5111427173575134
LIV,PEN,0.5111971770812557
PEN,LIV,0.5111971770812557
KTT,EAS,0.5111995820798642
EAS,KTT,0.5111995820798642
HAT,NEW,0.5112419027391059
NEW,HAT,0.5112419027391059
BNH,BRC,0.5112437566137784
BRC,BNH,0.5112437566137784
NNO,BAB,0.5112479929678143
BAB,NNO,0.5112479929678143
WOI,WEA,0.511311609467935
WEA,WOI,0.511311609467935
DAR,SHE,0.5113121591008831
SHE,DAR,0.5113121591008831
NEC,SHF,0.5113531365199692
SHF,NEC,0.5113531365199692
ADU,ENF,0.5114063314649616
ENF,ADU,0.5114063314649616
SAW,FOE,0.5114657377524525
FOE,SAW,0.5114657377524525
BIR,SHR,0.5115219179497654
SHR,BIR,0.5115219179497654
WLL,OAD,0.5115893754815736
OAD,WLL,0.5115893754815736
BEN,MDW,0.5116570870371141
MDW,BEN,0.5116570870371141
BOS,BRD,0.5117437113672328
BRD,BOS,0.5117437113672328
TWH,WOK,0.5119187123029814
WOK,TWH,0.5119187123029814
CAN,BOS,0.5119611259838821
BOS,CAN,0.5119611259838821
ADU,ROH,0.5119636050487042
ROH,ADU,0.5119636050487042
COV,BOS,0.511978945501767
BOS,COV,0.511978945501767
BAI,LEE,0.5119828698394713
LEE,BAI,0.5119828698394713
HAT,WEW,0.5120468799471599
WEW,HAT,0.5120468799471599
WDU,WLN,0.5120505552613892
WLN,WDU,0.5120505552613892
HAO,EST,0.5121165618521886
EST,HAO,0.5121165618521886
CAB,BRY,0.5121835800193506
BRY,CAB,0.5121835800193506
KHL,NEA,0.5122269028096645
NEA,KHL,0.5122269028096645
ISL,ARU,0.5123963599060228
ARU,ISL,0.5123963599060228
RIH,BBD,0.5124080661918785
BBD,RIH,0.5124080661918785
SCA,CRY,0.5124231683680205
CRY,SCA,0.5124231683680205
BRE,UTT,0.5126278388629676
UTT,BRE,0.5126278388629676
BDF,MRT,0.5126621770570714
MRT,BDF,0.5126621770570714
LEW,HAS,0.5126833516575594
HAS,LEW,0.5126833516575594
CAY,SWA,0.512687353086065
SWA,CAY,0.512687353086065
UTT,MSU,0.5127059835504344
MSU,UTT,0.5127059835504344
NLN,NGM,0.5127112862391574
NGM,NLN,0.5127112862391574
HMF,MAI,0.5127183922641554
MAI,HMF,0.5127183922641554
NEA,RUG,0.5128367114945253
RUG,NEA,0.5128367114945253
LBH,BRA,0.5128513757356475
BRA,LBH,0.5128513757356475
BNE,BRA,0.5129419906545708
BRA,BNE,0.5129419906545708
WNT,WAT,0.5129538471901416
WAT,WNT,0.5129538471901416
SKP,FYL,0.5130719391103024
FYL,SKP,0.5130719391103024
NAY,STG,0.5130753571560394
STG,NAY,0.5130753571560394
LCE,PTE,0.51318808644121
PTE,LCE,0.51318808644121
NUN,CHT,0.5132023515003846
CHT,NUN,0.5132023515003846
CMD,HUN,0.5132032049763374
HUN,CMD,0.5132032049763374
CLD,WYR,0.5132876377657827
WYR,CLD,0.5132876377657827
CRY,BUC,0.5132893385318926
BUC,CRY,0.5132893385318926
CHT,LIF,0.5134476439128522
LIF,CHT,0.5134476439128522
MEL,NLN,0.5134648737927636
NLN,MEL,0.5134648737927636
SPE,WIN,0.5134750512993511
WIN,SPE,0.5134750512993511
MON,SWT,0.5135439522380895
SWT,MON,0.5135439522380895
HCK,MAL,0.5135448024907375
MAL,HCK,0.5135448024907375
HAG,CHS,0.5135509945335565
CHS,HAG,0.5135509945335565
SCA,MAL,0.5135921597038159
MAL,SCA,0.5135921597038159
HRW,WEA,0.513599138578751
WEA,HRW,0.513599138578751
DNC,SDE,0.5136252661177586
SDE,DNC,0.5136252661177586
SOX,GOS,0.5136342342535871
GOS,SOX,0.5136342342535871
POR,MOL,0.5136471825619224
MOL,POR,0.5136471825619224
MAN,AMB,0.5136831114845604
AMB,MAN,0.5136831114845604
MAI,EPS,0.5136903992580737
EPS,MAI,0.5136903992580737
NDE,CRF,0.5137158243031227
CRF,NDE,0.5137158243031227
MIK,WND,0.513731609958512
WND,MIK,0.513731609958512
EAS,BAI,0.5137505151275249
BAI,EAS,0.5137505151275249
NUN,STE,0.5138164582517594
STE,NUN,0.5138164582517594
WAT,ADU,0.513840731705645
ADU,WAT,0.513840731705645
WOX,SAW,0.5138478942563278
SAW,WOX,0.5138478942563278
RUG,BOS,0.5138506928321719
BOS,RUG,0.5138506928321719
RDG,IOW,0.5139572651739531
IOW,RDG,0.5139572651739531
MEN,CHT,0.5139670989381475
CHT,MEN,0.5139670989381475
GRA,HIL,0.5140654790464576
HIL,GRA,0.5140654790464576
BRM,SWD,0.5141569097085718
SWD,BRM,0.5141569097085718
HER,ADU,0.5142171096426301
ADU,HER,0.5142171096426301
BRA,WSM,0.5142265200995556
WSM,BRA,0.5142265200995556
TOB,TOR,0.5142724394896924
TOR,TOB,0.5142724394896924
CLD,DNC,0.5143724395008696
DNC,CLD,0.5143724395008696
SKP,HAG,0.5144640662509712
HAG,SKP,0.5144640662509712
DAL,NBL,0.5147028549491315
NBL,DAL,0.5147028549491315
CHS,STA,0.5147119051050797
STA,CHS,0.5147119051050797
HIL,TON,0.5147549410369708
TON,HIL,0.5147549410369708
SCA,GRA,0.5147733771232443
GRA,SCA,0.5147733771232443
CRW,NHE,0.5150611956354836
NHE,CRW,0.5150611956354836
WNT,PTE,0.5150652470460781
PTE,WNT,0.5150652470460781
POR,SLG,0.5150771853562459
SLG,POR,0.5150771853562459
HNS,BAN,0.515080690234492
BAN,HNS,0.515080690234492
STE,HIN,0.5151603315322959
HIN,STE,0.5151603315322959
KTT,MDW,0.5151620842122583
MDW,KTT,0.5151620842122583
BPL,RCH,0.5152289284016757
RCH,BPL,0.5152289284016757
SHE,COL,0.515301360360409
COL,SHE,0.515301360360409
SAW,STO,0.5153459766895828
STO,SAW,0.5153459766895828
HUN,ISL,0.5153960455274993
ISL,HUN,0.5153960455274993
COP,DGY,0.5155477768399291
DGY,COP,0.5155477768399291
EHA,WND,0.5155648843397707
WND,EHA,0.5155648843397707
THE,ADU,0.5155681320412671
ADU,THE,0.5155681320412671
TAW,COT,0.5155848458029723
COT,TAW,0.5155848458029723
BPC,SWD,0.5156408901053839
SWD,BPC,0.5156408901053839
STV,TON,0.5157418691064327
TON,STV,0.5157418691064327
WRL,ROS,0.5157542062073787
ROS,WRL,0.5157542062073787
EPP,LEE,0.5157942458976039
LEE,EPP,0.5157942458976039
WOT,THE,0.5158710950824934
THE,WOT,0.5158710950824934
MIK,WBK,0.5158747539476355
WBK,MIK,0.5158747539476355
NED,LIC,0.5158833019508674
LIC,NED,0.5158833019508674
MDW,IPS,0.5159558560068033
IPS,MDW,0.5159558560068033
NHE,WSK,0.5160527767017191
WSK,NHE,0.5160527767017191
BRC,EHE,0.5160719864872447
EHE,BRC,0.5160719864872447
BNE,SOX,0.5160865909343657
SOX,BNE,0.5160865909343657
EAS,RDB,0.5161356413680707
RDB,EAS,0.5161356413680707
ASH,BIR,0.5161488548095271
BIR,ASH,0.5161488548095271
TFW,NWA,0.5162078008039945
NWA,TFW,0.5162078008039945
CRA,BPL,0.5162458994325538
BPL,CRA,0.5162458994325538
MIK,CAB,0.516324435955842
CAB,MIK,0.516324435955842
DEB,SEL,0.5163763321151129
SEL,DEB,0.5163763321151129
RUH,STV,0.5163838080534993
STV,RUH,0.5163838080534993
SSO,EXE,0.5164292966876507
EXE,SSO,0.5164292966876507
RUT,NHE,0.5164473480088163
NHE,RUT,0.5164473480088163
WSK,BRX,0.5165240254336126
BRX,WSK,0.5165240254336126
WIL,FAR,0.5165540151261467
FAR,WIL,0.5165540151261467
NWM,BDF,0.5166534597611547
BDF,NWM,0.5166534597611547
MAV,BAS,0.5166739588166184
BAS,MAV,0.5166739588166184
ROT,RCH,0.5166802146337467
RCH,ROT,0.5166802146337467
CRF,POW,0.516760755916619
POW,CRF,0.516760755916619
STO,VAL,0.5168238903866352
VAL,STO,0.5168238903866352
WAE,BDG,0.516907086346441
BDG,WAE,0.516907086346441
BGE,EXE,0.5169477853604354
EXE,BGE,0.5169477853604354
SLA,RIH,0.5171144981943666
RIH,SLA,0.5171144981943666
HRY,ECA,0.517147099705902
ECA,HRY,0.517147099705902
WKF,BUR,0.5171868978188437
BUR,WKF,0.5171868978188437
BAR,HYN,0.5172111856641322
HYN,BAR,0.5172111856641322
BRA,TUN,0.5172267215961159
TUN,BRA,0.5172267215961159
SHR,FOE,0.517266539888806
FOE,SHR,0.517266539888806
CHI,SWK,0.5173068228680755
SWK,CHI,0.5173068228680755
BDF,ELM,0.5173255789536795
ELM,BDF,0.5173255789536795
WOI,EAT,0.5173657897657377
EAT,WOI,0.5173657897657377
FYL,OLD,0.5174147115939668
OLD,FYL,0.5174147115939668
HAT,TAN,0.5174446829374901
TAN,HAT,0.5174446829374901
GRT,OXO,0.5174497833597154
OXO,GRT,0.5174497833597154
TUN,UTT,0.5174683827900434
UTT,TUN,0.5174683827900434
EHE,COL,0.5175206436330042
COL,EHE,0.5175206436330042
NED,BIR,0.5176208889088181
BIR,NED,0.5176208889088181
ARU,SEV,0.5176327001628354
SEV,ARU,0.5176327001628354
NEA,NEL,0.517681591142486
NEL,NEA,0.517681591142486
ASH,WAW,0.5177909112623093
WAW,ASH,0.5177909112623093
CAS,BEN,0.5178210317049413
BEN,CAS,0.5178210317049413
RUN,GOS,0.5179792693215848
